city_name,neighbourhood_name,period_label,dominant_room_type,room_type_entropy,reviews_last_twelve_months_median,reviews_last_twelve_months_median_abs_deviation,host_listing_count_median,host_listing_count_median_abs_deviation,accommodates_count_median,accommodates_count_median_abs_deviation,nightly_price_median,nightly_price_median_abs_deviation,total_reviews_median,total_reviews_median_abs_deviation,rating_score_median,rating_score_median_abs_deviation,accuracy_score_median,accuracy_score_median_abs_deviation,cleanliness_score_median,cleanliness_score_median_abs_deviation,checkin_score_median,checkin_score_median_abs_deviation,communication_score_median,communication_score_median_abs_deviation,location_score_median,location_score_median_abs_deviation,value_score_median,value_score_median_abs_deviation,reviews_per_month_median,reviews_per_month_median_abs_deviation,latitude_median,latitude_median_abs_deviation,longitude_median,longitude_median_abs_deviation
Milano,PADOVA,Early Winter,Entire home/apt,0.7161,3.0,3.0,2.0,1.0,3.0,1.0,78.0,18.0,10.0,8.0,4.83,0.17,4.88,0.12,4.85,0.15,4.91,0.09,4.96,0.04,4.59,0.26,4.7,0.23,0.73,0.59,45.5016,0.0022,9.2321,0.0076
Milano,PAGANO,Early Spring,Entire home/apt,0.5936,7.0,6.0,3.0,2.0,3.0,1.0,123.5,35.0,15.0,13.5,4.86,0.14,4.9,0.1,4.9,0.1,4.94,0.06,4.95,0.05,4.88,0.12,4.75,0.185,0.895,0.65,45.4754,0.0035,9.1623,0.002
Milano,PAGANO,Early Summer,Entire home/apt,0.5599,6.0,6.0,3.0,2.0,4.0,2.0,126.0,34.0,17.0,15.0,4.85,0.15,4.89,0.11,4.89,0.11,4.92,0.08,4.95,0.05,4.89,0.11,4.74,0.15,0.9,0.68,45.4755,0.0036,9.1624,0.0021
Milano,PAGANO,Early Winter,Entire home/apt,0.6444,5.0,5.0,3.0,2.0,3.0,1.0,126.0,34.0,14.0,12.0,4.87,0.13,4.9,0.1,4.89,0.11,4.94,0.06,4.96,0.04,4.89,0.11,4.74,0.18,0.79,0.63,45.475,0.0036,9.1622,0.0021
Milano,PARCO AGRICOLO SUD,Early Spring,Entire home/apt,-0.0,0.0,0.0,1.0,0.0,2.0,0.0,99.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,4.5,0.0,5.0,0.0,0.12,0.0,45.4532,0.0,9.0669,0.0
Milano,PARCO AGRICOLO SUD,Early Summer,Entire home/apt,-0.0,0.0,0.0,1.0,0.0,2.0,0.0,99.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,4.5,0.0,5.0,0.0,0.1,0.0,45.4532,0.0,9.0669,0.0
Milano,PARCO AGRICOLO SUD,Early Winter,Entire home/apt,-0.0,4.5,3.5,2.0,1.0,3.0,1.0,96.0,12.0,6.5,4.5,4.91,0.09,5.0,0.0,5.0,0.0,4.955,0.045,4.955,0.045,4.705,0.205,4.91,0.09,0.48,0.34,45.4533,0.0,9.0669,0.0
Milano,PARCO BOSCO IN CITTÀ,Early Spring,Entire home/apt,0.9183,3.5,2.0,2.0,1.0,3.5,0.5,82.5,14.5,15.0,13.0,4.805,0.195,4.875,0.125,4.84,0.1,4.86,0.14,4.82,0.155,4.64,0.3,4.46,0.195,0.505,0.105,45.473,0.0058,9.0789,0.0016
Milano,PARCO BOSCO IN CITTÀ,Early Summer,Entire home/apt,0.8631,3.0,2.0,2.0,1.0,4.0,1.0,82.5,13.5,6.0,5.0,4.68,0.32,4.8,0.2,4.8,0.12,4.84,0.16,4.8,0.2,4.52,0.48,4.29,0.35,0.48,0.19,45.4731,0.0064,9.0791,0.003
Milano,PARCO BOSCO IN CITTÀ,Early Winter,Entire home/apt,0.9544,1.0,1.0,2.0,1.0,3.0,1.0,82.5,20.5,6.5,5.5,4.59,0.375,4.875,0.125,4.84,0.1,4.855,0.145,4.82,0.18,4.635,0.365,4.45,0.235,0.45,0.345,45.4703,0.0049,9.0809,0.0036
Milano,PARCO DEI NAVIGLI,Early Spring,Entire home/apt,-0.0,0.0,0.0,8.0,0.0,3.0,1.0,145.0,20.0,11.0,6.5,4.59,0.105,4.83,0.095,4.725,0.14,4.94,0.06,4.94,0.06,4.47,0.115,4.53,0.045,0.125,0.04,45.4158,0.0002,9.1623,0.0
Milano,PARCO DEI NAVIGLI,Early Summer,Entire home/apt,-0.0,0.0,0.0,8.0,0.0,3.0,1.0,145.0,20.0,11.0,6.5,4.59,0.105,4.83,0.095,4.725,0.14,4.94,0.06,4.94,0.06,4.47,0.115,4.53,0.045,0.115,0.04,45.4158,0.0002,9.1623,0.0
Milano,PARCO DEI NAVIGLI,Early Winter,Entire home/apt,-0.0,0.0,0.0,8.0,0.0,3.0,1.0,132.0,33.0,11.0,6.5,4.59,0.105,4.83,0.095,4.725,0.14,4.94,0.06,4.94,0.06,4.47,0.115,4.53,0.045,0.125,0.035,45.4158,0.0002,9.1623,0.0
Milano,PARCO DELLE ABBAZIE,Early Spring,Entire home/apt,0.9183,5.0,5.0,2.0,0.0,3.0,1.0,55.0,7.5,6.0,2.5,4.58,0.31,4.695,0.25,4.84,0.16,4.735,0.165,4.84,0.14,4.595,0.165,4.69,0.115,1.06,0.67,45.4023,0.0036,9.1931,0.0128
Milano,PARCO DELLE ABBAZIE,Early Summer,Entire home/apt,0.8113,5.5,5.5,2.0,0.5,3.5,0.5,57.5,7.5,6.5,4.0,4.325,0.505,4.45,0.445,4.5,0.5,4.825,0.14,4.825,0.175,4.615,0.3,4.375,0.43,0.97,0.785,45.4023,0.0016,9.2052,0.0085
Milano,PARCO DELLE ABBAZIE,Early Winter,Entire home/apt,0.7219,3.0,3.0,2.0,0.0,3.0,1.0,57.0,5.0,5.0,2.0,4.4,0.15,4.67,0.14,4.73,0.27,4.87,0.07,4.87,0.09,4.52,0.28,4.67,0.13,0.39,0.3,45.4006,0.0026,9.1812,0.0076
Milano,PARCO FORLANINI - ORTICA,Early Spring,Entire home/apt,0.9992,4.0,4.0,3.0,2.0,2.0,1.0,74.0,19.0,15.0,12.0,4.67,0.17,4.71,0.19,4.76,0.16,4.79,0.15,4.87,0.12,4.29,0.29,4.59,0.19,0.44,0.4,45.47,0.0006,9.2464,0.0035
Milano,PARCO FORLANINI - ORTICA,Early Summer,Entire home/apt,0.9932,5.0,5.0,3.0,2.0,2.0,1.0,75.0,13.0,13.0,11.0,4.73,0.21,4.73,0.21,4.78,0.15,4.79,0.19,4.88,0.12,4.21,0.21,4.6,0.15,0.4,0.29,45.4698,0.0006,9.2466,0.0034
Milano,PARCO FORLANINI - ORTICA,Early Winter,Entire home/apt,1.1626,1.5,1.5,2.0,1.0,2.0,1.0,74.0,9.5,9.5,7.5,4.73,0.27,4.78,0.22,4.775,0.225,4.915,0.085,4.95,0.05,4.33,0.33,4.62,0.22,0.33,0.285,45.47,0.0005,9.2466,0.0012
Milano,PARCO LAMBRO - CIMIANO,Early Spring,Entire home/apt,0.9619,4.0,4.0,2.0,1.0,2.0,1.0,84.0,25.0,10.0,8.0,4.88,0.12,4.9,0.1,4.87,0.13,4.92,0.08,4.96,0.04,4.65,0.16,4.72,0.19,0.67,0.58,45.4926,0.0041,9.2387,0.0028
Milano,PARCO LAMBRO - CIMIANO,Early Summer,Entire home/apt,0.8894,3.0,3.0,2.0,1.0,2.0,1.0,85.0,20.0,10.0,8.0,4.86,0.14,4.89,0.11,4.86,0.14,4.92,0.08,4.96,0.04,4.64,0.18,4.71,0.19,0.59,0.49,45.4928,0.0042,9.2387,0.0026
Milano,PARCO LAMBRO - CIMIANO,Early Winter,Entire home/apt,0.936,2.0,2.0,2.0,1.0,2.0,1.0,85.0,25.0,8.0,6.0,4.83,0.17,4.875,0.125,4.815,0.185,4.925,0.075,4.96,0.04,4.65,0.18,4.695,0.195,0.41,0.36,45.4926,0.0041,9.2386,0.0028
Milano,PARCO MONLUE' - PONTE LAMBRO,Early Spring,Entire home/apt,0.5917,2.0,2.0,3.0,1.0,3.0,1.0,75.0,25.0,10.0,6.0,4.73,0.16,4.8,0.2,4.8,0.16,4.9,0.1,4.85,0.11,4.5,0.13,4.6,0.22,0.6,0.54,45.443,0.0009,9.2639,0.0011
Milano,PARCO MONLUE' - PONTE LAMBRO,Early Summer,Entire home/apt,0.3095,1.0,1.0,3.0,2.0,3.0,1.0,75.0,5.0,7.5,5.5,4.905,0.095,4.88,0.12,4.84,0.16,4.94,0.06,4.905,0.095,4.42,0.25,4.565,0.24,0.31,0.265,45.4434,0.0007,9.264,0.0011
Milano,PARCO MONLUE' - PONTE LAMBRO,Early Winter,Entire home/apt,0.6666,2.0,2.0,3.0,2.0,2.0,1.0,80.0,28.0,9.0,6.0,4.8,0.2,4.87,0.13,4.83,0.17,4.91,0.09,4.89,0.11,4.5,0.23,4.7,0.19,0.98,0.82,45.4429,0.0011,9.264,0.001
Milano,PARCO NORD,Early Spring,Entire home/apt,1.0,1.5,0.5,3.5,2.5,2.5,0.5,61.5,11.5,2.5,1.5,4.75,0.25,4.875,0.125,4.75,0.25,5.0,0.0,5.0,0.0,4.375,0.625,4.625,0.375,0.195,0.065,45.5254,0.001,9.1842,0.0045
Milano,PARCO NORD,Early Summer,Entire home/apt,1.0,1.5,0.5,3.5,2.5,2.5,0.5,61.5,11.5,3.0,2.0,4.8,0.2,4.9,0.1,4.7,0.3,5.0,0.0,5.0,0.0,4.4,0.6,4.6,0.4,0.15,0.0,45.5254,0.001,9.1842,0.0045
Milano,PARCO NORD,Early Winter,Private room,0.9183,1.0,1.0,2.0,1.0,3.0,1.0,61.5,11.5,1.0,0.0,4.5,0.5,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,3.75,1.25,4.25,0.75,0.15,0.12,45.5245,0.0019,9.1808,0.001
Milano,PARCO SEMPIONE,Early Spring,Entire home/apt,0.3712,7.5,7.0,4.0,3.0,3.5,1.5,129.5,48.5,24.5,18.0,4.79,0.135,4.885,0.1,4.76,0.2,4.81,0.155,4.8,0.2,4.91,0.09,4.69,0.21,0.935,0.66,45.4765,0.0003,9.1779,0.0021
Milano,PARCO SEMPIONE,Early Summer,Entire home/apt,0.3451,6.0,6.0,3.0,2.0,3.0,1.0,126.0,47.0,28.0,25.0,4.83,0.16,4.88,0.12,4.86,0.14,4.79,0.17,4.81,0.18,4.94,0.06,4.71,0.21,1.0,0.85,45.4765,0.0004,9.1779,0.002
Milano,PARCO SEMPIONE,Early Winter,Entire home/apt,0.3451,8.0,8.0,3.0,2.0,4.0,1.0,131.5,37.5,24.0,21.0,4.8,0.13,4.9,0.1,4.76,0.2,4.84,0.15,4.89,0.11,4.92,0.08,4.79,0.21,0.93,0.7,45.4765,0.0003,9.1779,0.002
Milano,PORTA ROMANA,Early Spring,Entire home/apt,0.4739,5.0,5.0,4.0,3.0,3.0,1.0,100.0,27.0,14.0,12.0,4.84,0.16,4.865,0.135,4.86,0.14,4.9,0.1,4.94,0.06,4.88,0.12,4.67,0.19,0.8,0.62,45.4503,0.0014,9.2049,0.0025
Milano,PORTA ROMANA,Early Summer,Entire home/apt,0.4582,4.0,4.0,4.0,3.0,3.0,1.0,101.0,24.0,12.0,10.0,4.86,0.14,4.88,0.12,4.85,0.15,4.9,0.1,4.94,0.06,4.88,0.12,4.67,0.2,0.85,0.65,45.4504,0.0014,9.205,0.0025
Milano,PORTA ROMANA,Early Winter,Entire home/apt,0.6793,3.5,3.5,3.0,2.0,3.0,1.0,100.0,20.0,13.0,11.0,4.85,0.15,4.86,0.14,4.85,0.15,4.9,0.1,4.94,0.06,4.88,0.12,4.68,0.19,0.595,0.485,45.4504,0.0013,9.2049,0.0026
Milano,PORTELLO,Early Spring,Entire home/apt,0.2264,7.0,6.0,3.0,2.0,3.0,1.0,103.5,22.0,17.0,15.0,4.83,0.17,4.9,0.1,4.83,0.17,4.87,0.13,4.93,0.07,4.7,0.15,4.74,0.175,1.21,0.825,45.4856,0.0012,9.1552,0.0019
Milano,PORTELLO,Early Summer,Entire home/apt,0.2479,7.0,6.0,2.0,1.0,4.0,1.0,116.0,31.0,15.0,13.0,4.86,0.14,4.91,0.09,4.86,0.14,4.88,0.12,4.95,0.05,4.75,0.18,4.75,0.19,1.17,0.79,45.4856,0.0014,9.1551,0.0022
Milano,PORTELLO,Early Winter,Entire home/apt,0.3205,5.0,5.0,2.0,1.0,3.0,1.0,105.0,25.0,13.0,11.0,4.84,0.16,4.9,0.1,4.82,0.18,4.88,0.12,4.95,0.05,4.71,0.18,4.74,0.21,1.0,0.77,45.4856,0.0014,9.1556,0.002
Venezia,Pellestrina,Early Autumn,Entire home/apt,-0.0,2.0,0.5,44.5,43.0,4.0,0.0,113.5,5.5,2.5,0.5,5.0,0.0,5.0,0.0,4.98,0.02,5.0,0.0,4.975,0.025,5.0,0.0,4.915,0.085,0.425,0.21,45.2748,0.0025,12.3021,0.0008
Venezia,Pellestrina,Early Spring,Entire home/apt,-0.0,3.0,1.0,176.0,0.0,4.0,0.0,110.0,10.0,3.0,1.0,4.9,0.1,4.92,0.08,4.96,0.04,4.95,0.05,4.96,0.04,4.79,0.21,4.84,0.16,0.39,0.15,45.2731,0.0011,12.3018,0.0012
Venezia,Pellestrina,Early Summer,Entire home/apt,-0.0,3.0,1.0,113.0,66.0,4.0,0.0,111.0,32.0,3.0,1.0,4.89,0.11,4.91,0.09,4.96,0.04,4.94,0.06,4.95,0.05,4.79,0.21,4.83,0.17,1.0,0.46,45.2726,0.0006,12.3015,0.0004
Venezia,Pellestrina,Early Winter,Entire home/apt,-0.0,7.0,3.0,12.0,5.0,4.0,1.0,84.0,8.0,7.0,3.0,4.75,0.25,4.25,0.67,4.75,0.25,4.75,0.25,4.75,0.25,4.5,0.25,4.0,0.62,0.86,0.28,45.2731,0.0001,12.3018,0.0003
Napoli,Pendino,Early Spring,Entire home/apt,0.9657,9.0,9.0,3.0,2.0,4.0,1.0,85.0,25.5,20.0,18.0,4.8,0.18,4.84,0.16,4.85,0.15,4.89,0.11,4.93,0.07,4.8,0.17,4.74,0.16,1.155,0.925,40.8489,0.0013,14.2618,0.002
Napoli,Pendino,Early Summer,Entire home/apt,0.9579,10.0,9.0,3.0,2.0,4.0,1.0,87.0,22.0,20.0,18.0,4.8,0.18,4.85,0.15,4.86,0.14,4.89,0.11,4.94,0.06,4.79,0.17,4.75,0.16,1.29,1.05,40.849,0.0013,14.2618,0.002
Napoli,Pendino,Early Winter,Entire home/apt,0.9837,9.0,9.0,3.0,2.0,4.0,1.0,85.0,25.0,20.0,18.0,4.78,0.18,4.83,0.16,4.84,0.16,4.88,0.12,4.925,0.075,4.8,0.17,4.72,0.17,1.2,0.97,40.849,0.0013,14.2618,0.002
Napoli,Pianura,Early Spring,Entire home/apt,0.8113,1.5,1.0,1.0,0.0,3.0,1.0,59.5,7.5,8.0,4.0,4.905,0.095,4.78,0.085,4.89,0.11,4.96,0.04,4.995,0.005,4.345,0.25,4.775,0.15,0.21,0.11,40.8604,0.0083,14.169,0.0028
Napoli,Pianura,Early Summer,Entire home/apt,0.7642,3.0,2.0,1.0,0.0,4.0,1.0,72.0,8.0,12.0,7.0,4.8,0.11,4.76,0.07,4.85,0.15,4.8,0.1,4.85,0.14,4.4,0.26,4.8,0.2,0.39,0.2,40.8535,0.0035,14.1675,0.0055
Napoli,Pianura,Early Winter,Entire home/apt,0.9799,1.5,1.5,1.5,0.5,3.0,1.0,65.0,10.5,5.0,4.0,4.9,0.1,4.84,0.16,4.97,0.03,5.0,0.0,5.0,0.0,4.22,0.22,4.75,0.25,0.205,0.095,40.8536,0.002,14.1676,0.0087
Venezia,Piave 1860,Early Autumn,Private room,1.1416,13.0,12.0,6.0,3.0,3.0,1.0,76.0,18.0,29.0,26.0,4.67,0.22,4.78,0.16,4.75,0.2,4.84,0.13,4.82,0.15,4.67,0.16,4.62,0.21,2.31,1.47,45.4854,0.0019,12.2351,0.0033
Venezia,Piave 1860,Early Spring,Private room,1.1948,14.0,13.0,5.0,3.0,3.0,1.0,72.0,17.0,36.5,33.5,4.71,0.21,4.8,0.155,4.79,0.2,4.86,0.12,4.84,0.15,4.69,0.15,4.67,0.19,1.745,1.145,45.4854,0.0019,12.2351,0.0033
Venezia,Piave 1860,Early Summer,Private room,1.1576,14.0,13.0,6.0,3.0,3.0,1.0,75.0,16.0,33.0,31.0,4.7,0.2,4.8,0.15,4.76,0.19,4.85,0.12,4.83,0.14,4.69,0.14,4.64,0.19,2.08,1.31,45.4854,0.0019,12.2352,0.0033
Venezia,Piave 1860,Early Winter,Private room,1.2074,19.0,18.0,5.0,3.0,3.0,1.0,66.5,19.5,45.0,40.0,4.71,0.2,4.8,0.14,4.79,0.19,4.85,0.11,4.83,0.14,4.7,0.14,4.67,0.17,2.105,1.405,45.4853,0.0018,12.235,0.0031
Napoli,Piscinola,Early Spring,Entire home/apt,0.8113,8.0,6.5,2.5,1.5,2.5,1.0,57.0,9.0,14.5,11.5,4.755,0.155,4.86,0.09,4.915,0.085,4.96,0.04,4.99,0.01,4.555,0.235,4.775,0.11,1.01,0.845,40.8806,0.0026,14.2313,0.0026
Napoli,Piscinola,Early Summer,Entire home/apt,0.874,6.0,5.0,3.0,2.0,3.0,1.0,61.0,12.0,16.0,15.0,4.86,0.09,4.9,0.1,4.91,0.09,4.96,0.04,4.99,0.01,4.56,0.28,4.78,0.14,0.59,0.35,40.8823,0.0037,14.2321,0.003
Napoli,Piscinola,Early Winter,Entire home/apt,0.6723,8.0,7.0,2.0,1.0,4.0,2.0,58.0,8.0,10.0,8.0,4.75,0.11,4.89,0.11,4.91,0.09,4.97,0.03,5.0,0.0,4.5,0.25,4.75,0.14,1.09,0.94,40.881,0.0025,14.2318,0.0028
Napoli,Poggioreale,Early Spring,Entire home/apt,0.65,4.0,3.5,3.5,2.5,4.0,1.0,80.0,20.0,7.5,6.5,4.675,0.235,4.765,0.2,4.87,0.13,4.87,0.13,4.96,0.04,4.015,0.46,4.625,0.205,0.595,0.465,40.8666,0.0041,14.284,0.0055
Napoli,Poggioreale,Early Summer,Entire home/apt,0.7219,3.0,3.0,3.0,2.0,4.0,1.0,80.0,24.5,6.0,5.0,4.69,0.3,4.78,0.22,4.86,0.14,4.89,0.11,4.98,0.02,4.015,0.4,4.6,0.27,0.905,0.75,40.8659,0.0036,14.2836,0.0053
Napoli,Poggioreale,Early Winter,Entire home/apt,0.6582,4.0,4.0,4.0,3.0,4.0,1.0,87.0,31.0,9.0,8.0,4.67,0.22,4.71,0.14,4.83,0.17,4.79,0.21,4.89,0.11,4.0,0.4,4.55,0.2,0.6,0.44,40.8664,0.0034,14.2833,0.0057
Napoli,Ponticelli,Early Spring,Entire home/apt,0.8631,3.5,3.5,2.0,1.0,4.0,1.0,54.0,12.5,3.5,2.5,4.875,0.125,4.95,0.05,5.0,0.0,4.975,0.025,5.0,0.0,4.5,0.395,4.975,0.025,1.115,0.805,40.8655,0.0094,14.3321,0.0044
Napoli,Ponticelli,Early Summer,Entire home/apt,0.8813,5.0,4.5,2.0,1.0,4.0,1.0,55.0,11.5,5.0,4.0,4.925,0.075,5.0,0.0,4.975,0.025,4.98,0.02,5.0,0.0,4.575,0.195,4.955,0.045,1.195,0.81,40.8606,0.0062,14.3321,0.0053
Napoli,Ponticelli,Early Winter,Entire home/apt,0.9403,3.5,3.5,1.0,0.0,4.0,1.0,59.5,24.5,7.5,6.5,4.81,0.19,4.915,0.085,4.97,0.03,4.96,0.04,5.0,0.0,4.5,0.44,4.925,0.075,1.605,1.46,40.8606,0.0057,14.3311,0.0054
Napoli,Porto,Early Spring,Entire home/apt,1.0157,7.5,7.5,3.0,2.0,4.0,1.0,95.0,25.0,22.0,20.0,4.84,0.16,4.88,0.12,4.87,0.13,4.91,0.09,4.935,0.065,4.9,0.1,4.77,0.14,0.945,0.805,40.8439,0.002,14.2553,0.001
Napoli,Porto,Early Summer,Entire home/apt,1.0452,6.0,6.0,3.0,2.0,4.0,1.0,95.0,26.0,21.0,19.0,4.84,0.16,4.88,0.12,4.88,0.12,4.91,0.09,4.93,0.07,4.9,0.1,4.79,0.14,0.9,0.77,40.8439,0.0022,14.2552,0.001
Napoli,Porto,Early Winter,Entire home/apt,1.0099,6.0,6.0,3.0,2.0,4.0,1.0,91.0,27.0,22.0,20.0,4.84,0.15,4.88,0.12,4.87,0.13,4.91,0.09,4.94,0.06,4.9,0.1,4.77,0.13,0.925,0.815,40.844,0.0021,14.2553,0.0009
Napoli,Posillipo,Early Spring,Entire home/apt,0.6076,4.0,4.0,2.0,1.0,4.0,2.0,123.0,48.0,14.0,12.0,4.87,0.13,4.88,0.12,4.87,0.13,4.95,0.05,4.96,0.04,4.83,0.17,4.8,0.15,0.49,0.37,40.8104,0.0079,14.2041,0.0075
Napoli,Posillipo,Early Summer,Entire home/apt,0.6824,4.0,4.0,2.0,1.0,4.0,2.0,122.0,46.0,15.0,12.0,4.88,0.12,4.88,0.12,4.88,0.12,4.94,0.06,4.97,0.03,4.82,0.18,4.8,0.13,0.51,0.39,40.8102,0.0077,14.2036,0.0078
Napoli,Posillipo,Early Winter,Entire home/apt,0.6714,3.0,3.0,2.0,1.0,4.0,1.5,125.5,44.0,14.0,12.0,4.85,0.15,4.86,0.14,4.86,0.14,4.95,0.05,4.95,0.05,4.8,0.18,4.79,0.145,0.525,0.365,40.8131,0.0087,14.2051,0.0075
Venezia,Pra' Secco,Early Autumn,Entire home/apt,-0.0,67.0,0.0,1.0,0.0,4.0,0.0,94.0,0.0,386.0,0.0,4.82,0.0,4.87,0.0,4.92,0.0,4.94,0.0,4.91,0.0,4.58,0.0,4.79,0.0,5.0,0.0,45.5134,0.0,12.2656,0.0
Venezia,Pra' Secco,Early Spring,Entire home/apt,-0.0,66.0,0.0,1.0,0.0,4.0,0.0,67.0,0.0,339.0,0.0,4.81,0.0,4.86,0.0,4.92,0.0,4.93,0.0,4.91,0.0,4.55,0.0,4.78,0.0,4.76,0.0,45.5134,0.0,12.2656,0.0
Venezia,Pra' Secco,Early Summer,Entire home/apt,-0.0,62.0,0.0,1.0,0.0,4.0,0.0,78.0,0.0,354.0,0.0,4.81,0.0,4.86,0.0,4.92,0.0,4.94,0.0,4.91,0.0,4.55,0.0,4.79,0.0,4.77,0.0,45.5134,0.0,12.2656,0.0
Venezia,Pra' Secco,Early Winter,Entire home/apt,-0.0,67.0,0.0,1.0,0.0,4.0,0.0,73.0,0.0,333.0,0.0,4.8,0.0,4.86,0.0,4.92,0.0,4.93,0.0,4.9,0.0,4.54,0.0,4.78,0.0,4.88,0.0,45.5134,0.0,12.2656,0.0
Milano,QT 8,Early Spring,Entire home/apt,0.8631,12.0,6.5,2.0,1.0,2.0,0.0,82.5,13.0,17.0,13.5,4.94,0.06,4.935,0.065,4.905,0.085,4.99,0.01,4.97,0.03,4.815,0.12,4.795,0.145,0.845,0.31,45.4859,0.0008,9.1416,0.0016
Milano,QT 8,Early Summer,Entire home/apt,0.8582,7.0,6.0,3.0,2.0,2.0,1.0,91.0,22.0,16.0,13.0,4.92,0.08,4.94,0.06,4.9,0.1,4.98,0.02,4.96,0.04,4.79,0.13,4.77,0.15,0.82,0.51,45.4859,0.001,9.1416,0.0015
Milano,QT 8,Early Winter,Entire home/apt,0.9436,9.0,7.0,3.0,2.0,2.0,1.0,86.0,10.5,15.0,9.5,4.92,0.08,4.92,0.08,4.9,0.1,4.96,0.04,4.975,0.025,4.785,0.155,4.755,0.175,0.87,0.555,45.486,0.001,9.1415,0.0015
Milano,QUARTO CAGNINO,Early Spring,Entire home/apt,0.6024,7.0,5.0,6.0,5.0,4.0,1.0,123.5,27.5,9.5,6.0,4.945,0.055,4.95,0.05,4.955,0.045,5.0,0.0,4.96,0.04,4.845,0.15,4.775,0.22,1.085,0.88,45.4745,0.0005,9.115,0.0012
Milano,QUARTO CAGNINO,Early Summer,Entire home/apt,0.7309,6.0,4.5,3.0,2.0,4.0,1.0,126.5,37.5,12.0,8.0,4.85,0.145,4.885,0.115,4.855,0.145,4.94,0.06,4.9,0.1,4.83,0.135,4.645,0.26,1.01,0.735,45.4744,0.0006,9.1147,0.0012
Milano,QUARTO CAGNINO,Early Winter,Entire home/apt,0.7532,4.0,3.0,5.0,4.0,3.0,1.0,120.0,20.0,10.0,8.0,4.92,0.08,4.93,0.07,4.92,0.08,4.95,0.05,4.91,0.09,4.83,0.17,4.74,0.26,0.79,0.63,45.4744,0.0006,9.1147,0.0014
Milano,QUARTO OGGIARO,Early Spring,Entire home/apt,0.9549,3.0,3.0,1.0,0.0,2.5,1.5,81.5,21.0,11.0,10.0,4.89,0.11,4.885,0.115,4.9,0.1,4.9,0.1,4.965,0.035,4.425,0.25,4.65,0.26,0.495,0.315,45.5101,0.0021,9.1348,0.0028
Milano,QUARTO OGGIARO,Early Summer,Entire home/apt,1.0178,4.0,3.0,1.0,0.0,3.0,1.0,83.0,17.0,10.0,9.0,4.83,0.17,4.88,0.12,4.81,0.19,4.93,0.07,4.94,0.06,4.47,0.19,4.63,0.27,0.64,0.46,45.5111,0.0024,9.135,0.0029
Milano,QUARTO OGGIARO,Early Winter,Entire home/apt,1.0346,3.0,3.0,1.0,0.0,3.0,1.0,83.0,13.5,10.5,9.5,4.71,0.27,4.845,0.12,4.875,0.125,4.85,0.15,4.93,0.07,4.41,0.215,4.65,0.215,0.52,0.345,45.5108,0.0024,9.1352,0.004
Milano,QUINTO ROMANO,Early Spring,Entire home/apt,0.5436,5.5,5.0,2.0,0.0,2.0,0.5,84.5,17.5,22.0,8.0,4.85,0.09,4.805,0.12,4.88,0.055,4.945,0.055,4.93,0.025,4.59,0.07,4.73,0.065,0.645,0.53,45.476,0.0003,9.091,0.0006
Milano,QUINTO ROMANO,Early Summer,Entire home/apt,0.469,3.5,3.5,1.5,0.5,2.0,0.5,95.5,21.0,20.0,11.0,4.855,0.105,4.815,0.085,4.89,0.055,4.945,0.055,4.93,0.04,4.59,0.135,4.715,0.08,0.6,0.49,45.476,0.0005,9.091,0.0006
Milano,QUINTO ROMANO,Early Winter,Entire home/apt,0.8659,5.0,5.0,2.0,0.0,2.0,1.0,81.0,7.0,14.0,9.0,4.89,0.09,4.86,0.14,4.89,0.06,5.0,0.0,4.92,0.03,4.6,0.1,4.79,0.15,0.63,0.49,45.4761,0.0004,9.0909,0.0009
Milano,QUINTOSOLE,Early Spring,Entire home/apt,0.9975,2.0,2.0,4.0,3.0,3.0,1.0,98.0,23.0,4.0,2.0,4.88,0.12,4.91,0.09,4.97,0.03,5.0,0.0,5.0,0.0,4.2,0.2,4.8,0.2,0.48,0.44,45.4038,0.0012,9.2049,0.0023
Milano,QUINTOSOLE,Early Summer,Entire home/apt,0.9321,2.0,2.0,6.0,0.0,3.0,1.0,95.0,18.0,4.0,3.0,4.88,0.12,4.91,0.09,4.94,0.06,4.94,0.06,5.0,0.0,4.38,0.38,4.75,0.25,0.48,0.44,45.4044,0.0017,9.2051,0.0027
Milano,QUINTOSOLE,Early Winter,Private room,0.8454,1.0,0.0,16.0,0.0,3.0,1.0,99.0,6.0,3.0,2.0,4.9,0.1,4.84,0.16,4.95,0.05,4.91,0.09,4.96,0.04,4.0,0.0,4.5,0.5,0.23,0.11,45.4027,0.0022,9.2026,0.0006
Venezia,Quartiere Pertini,Early Autumn,Entire home/apt,-0.0,24.0,1.0,1.0,0.0,6.0,1.0,95.0,4.0,24.0,22.0,4.96,0.04,4.77,0.19,4.85,0.11,4.74,0.18,4.86,0.1,4.59,0.09,4.65,0.15,1.41,0.13,45.4863,0.0001,12.2685,0.0008
Venezia,Quartiere Pertini,Early Spring,Entire home/apt,-0.0,44.0,0.0,1.0,0.0,4.0,0.0,91.0,0.0,65.0,0.0,4.78,0.0,4.78,0.0,4.85,0.0,4.8,0.0,4.91,0.0,4.55,0.0,4.71,0.0,1.32,0.0,45.4882,0.0,12.2693,0.0
